NbCI,NB_Classe,Method,Parametre_method_1,Parametre_method_2,accept_mcmc,reject_mcmc,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
0,2,MCMC,Metropolis,,236464,823535,1669662.091095099458471,1060000,0,190.661260320000025,190.604909805999995,0.308151438738331,0.601671903573562,0.853595488711762,0.102300825691371,0.000102142002321,0.088801397972751,0.062189955455686,0.081825914265086,0.069554802022384,0.088880520185328,0.082883198255704,0.073147454353811,0.427827020560739,0.033878843066812,0.792033174997227,0.061991634110274,0.000012388669098,0.076818296893853,0.056546046947630,0.055372361770588,0.081401050284009,0.100818142932014,0.080431933934655,0.015562263357356
0,2,MCMC,Metropolis,,241088,838911,1666824.674978557042778,1080000,0,194.274217773000004,194.217739657999999,0.308134829846981,0.601671919949228,0.853596438906584,0.102289313070548,0.000102143333259,0.088798356889890,0.062202760659082,0.081819214177178,0.069570414208822,0.088875743785274,0.082876876445786,0.073174992632860,0.427624788188474,0.033664711709364,0.792032126962844,0.061990140486061,0.000012393873806,0.076860320774614,0.056627805485585,0.055412810406108,0.081430481795562,0.100883903016553,0.080463878721675,0.015580841317012
0,2,MCMC,Metropolis,,245757,854242,1664069.584095816593617,1100000,0,197.899862221000006,197.843272049000007,0.308118433587127,0.601669624972803,0.853596134071070,0.102270180139016,0.000102142389400,0.088797025724436,0.062200489089046,0.081826582985171,0.069558276014239,0.088887341177677,0.082898609015902,0.073190843381153,0.427418966422972,0.033462524413179,0.792042326108405,0.061981157676169,0.000012397446723,0.076900299588391,0.056709280221206,0.055450668297567,0.081472347336243,0.100927845380980,0.080497786725530,0.015596622164044
0,2,MCMC,Metropolis,,250411,869588,1661138.016642094356939,1120000,0,201.505513464000018,201.448783780000014,0.308102709377456,0.601687798973258,0.853584199499166,0.102271258311478,0.000102134194373,0.088797902404432,0.062198723249191,0.081832316030952,0.069557898179747,0.088877644399617,0.082913791643767,0.073211198256212,0.427213016822540,0.033239320257462,0.792059571816112,0.061998968489381,0.000012404060602,0.076954576574024,0.056781652463608,0.055469924854703,0.081517405743364,0.100995289796805,0.080546928847999,0.015630281675555
0,2,MCMC,Metropolis,,255016,884983,1658350.898904772941023,1140000,0,205.111749295999999,205.047781305999990,0.308075265135176,0.601693650106396,0.853587338674001,0.102255434826202,0.000102134599660,0.088794484768428,0.062211156300082,0.081835730840706,0.069560048290292,0.088864836576376,0.082917179490099,0.073243484848375,0.427013832555005,0.033031622253871,0.792073814241309,0.062026461822106,0.000012413046685,0.076996664578144,0.056878623263054,0.055501220024913,0.081542577806755,0.101041995225359,0.080578226897193,0.015640600658837
0,2,MCMC,Metropolis,,259736,900263,1655606.295581353595480,1160000,0,208.730748247000008,208.654572363999989,0.308036996432042,0.601695847544783,0.853577151339750,0.102262505278866,0.000102132523112,0.088793349869663,0.062194254211962,0.081840554261938,0.069566020757031,0.088867206825168,0.082923041604617,0.073258311119192,0.426825409590005,0.032818631666716,0.792065127105124,0.062031080935814,0.000012422262807,0.077031841666885,0.056968580274646,0.055512155263916,0.081559384100501,0.101096772441133,0.080629854256566,0.015663907221126
0,2,MCMC,Metropolis,,264387,915612,1653014.217758525162935,1180000,0,212.358435435000018,212.268918528999990,0.308031754500255,0.601708280429881,0.853576641665895,0.102234131064263,0.000102134985909,0.088796087970804,0.062174449889186,0.081838754535026,0.069553207337458,0.088878777753496,0.082907260140550,0.073263470079303,0.426631451607389,0.032630790000998,0.792058862422965,0.062049164912406,0.000012428910012,0.077078052426872,0.057047142523902,0.055525154830469,0.081599116011592,0.101143409837983,0.080661580519272,0.015689055401635
0,2,MCMC,Metropolis,,269119,930880,1650025.356828209478408,1200000,0,215.953149810000014,215.858013927000002,0.308009589521247,0.601711941962072,0.853581196200263,0.102219745449272,0.000102136481418,0.088794391478047,0.062173992841265,0.081851470256918,0.069556604988658,0.088886214172459,0.082912688331450,0.073284022980494,0.426406872871988,0.032415441759198,0.792051511183018,0.062078182236374,0.000012439278773,0.077139702011432,0.057121448509542,0.055535578414945,0.081644439848630,0.101201365929470,0.080718950887742,0.015704474896330
0,2,MCMC,Metropolis,,273810,946189,1647284.620606571203098,1220000,0,219.526896101000006,219.431441672000005,0.308001561402221,0.601729176539057,0.853589283595684,0.102215141384722,0.000102138464984,0.088797006265694,0.062156796579667,0.081842830877104,0.069553344977516,0.088861505582808,0.082893697300975,0.073294087442608,0.426211335203083,0.032213632118674,0.792047564793852,0.062083256288025,0.000012449167460,0.077192729586406,0.057209697524061,0.055564014739922,0.081665637600840,0.101269374357468,0.080756029455154,0.015728526801200
0,2,MCMC,Metropolis,,278536,961463,1644496.363895082846284,1240000,0,223.117863405000008,223.022303684999997,0.307977698431425,0.601762085516392,0.853593007616858,0.102225198882504,0.000102143889542,0.088797076096573,0.062160627659945,0.081830983140473,0.069557876982493,0.088867762593739,0.082908190160552,0.073319009024018,0.426011249506332,0.032014482149107,0.792031793720080,0.062089451653041,0.000012455000594,0.077244941086046,0.057311960577100,0.055596604482596,0.081698637596863,0.101321309291431,0.080806617524766,0.015747251425296
0,2,MCMC,Metropolis,,283177,976822,1641561.513874963857234,1260000,0,226.603448498000006,226.506199465999998,0.307969430159622,0.601772188533783,0.853573811364769,0.102213629017842,0.000102144242197,0.088799707706886,0.062139897689943,0.081848182504695,0.069560388236817,0.088867694646873,0.082923613914136,0.073344216060357,0.425795689103874,0.031790788648754,0.792023721991493,0.062074589562920,0.000012463131721,0.077285171257357,0.057403480868651,0.055601942632191,0.081725922433784,0.101370736135011,0.080843788789288,0.015779198230006
0,2,MCMC,Metropolis,,287849,992150,1638659.092088055796921,1280000,0,230.170160283000001,230.072561352000008,0.307939449027846,0.601774501710219,0.853588209460495,0.102207148139640,0.000102140844436,0.088798329972326,0.062130866781427,0.081847445295275,0.069559890578002,0.088875576289407,0.082935865893618,0.073367535715448,0.425590460528739,0.031582678178281,0.792031524875603,0.062073547752672,0.000012472350918,0.077326947307809,0.057506668370342,0.055637447420971,0.081779429862465,0.101444051719073,0.080888433260680,0.015779624679077
0,2,MCMC,Metropolis,,292613,1007386,1635834.337408032268286,1300000,0,233.702262217000026,233.604520430999997,0.307948934461758,0.601774803249606,0.853585279672372,0.102203034427830,0.000102139295003,0.088800720592532,0.062118898120423,0.081841471107123,0.069555456922786,0.088883191556504,0.082943652676700,0.073401286837076,0.425388224092556,0.031359521242875,0.792034515137159,0.062085583679472,0.000012480311169,0.077370672204873,0.057592696711825,0.055649560886713,0.081807415640461,0.101487745843755,0.080918581104084,0.015805850303720
0,2,MCMC,Metropolis,,297331,1022668,1632801.269331575836986,1320000,0,237.286960443000027,237.188259479999999,0.307925419951704,0.601783379816342,0.853599126861103,0.102186158846550,0.000102137357297,0.088798495676457,0.062127586990800,0.081846831263180,0.069543407568125,0.088886999145315,0.082949019522523,0.073439077846381,0.425172220724914,0.031125859449899,0.792046971537157,0.062098086373229,0.000012479870490,0.077434279479908,0.057678884696291,0.055678743582353,0.081850932310102,0.101540831772146,0.080963426747178,0.015822553730906
0,2,MCMC,Metropolis,,301864,1038135,1629940.445192590355873,1340000,0,240.820550606000012,240.721524125000002,0.307911555020738,0.601792723282669,0.853588096615659,0.102175435608985,0.000102137671912,0.088797074778782,0.062135986836059,0.081827965425084,0.069540210900004,0.088889928260001,0.082974877345562,0.073455384472935,0.424968295107911,0.030898800965958,0.792039150788958,0.062114634083830,0.000012489608413,0.077471852021151,0.057754487838090,0.055708666411350,0.081894789449722,0.101587759814334,0.081007562702148,0.015830102098023
0,2,MCMC,Metropolis,,306548,1053451,1627280.514032620703802,1360000,0,244.381827106000003,244.281632887999990,0.307908332569977,0.601793130664447,0.853584147801345,0.102182865372227,0.000102142270310,0.088797538428882,0.062127299383314,0.081827659455604,0.069554710368941,0.088885449966066,0.082988146356942,0.073462821341278,0.424760121549569,0.030714640059079,0.792031835186567,0.062128019684281,0.000012494812161,0.077516179321200,0.057847612697615,0.055721097711966,0.081931860819672,0.101636144798584,0.081048583101807,0.015845827447867
0,2,MCMC,Metropolis,,311197,1068802,1624577.598272930830717,1380000,0,247.882608823000027,247.780786769999992,0.307909606328021,0.601794239212656,0.853588179426774,0.102171938307582,0.000102142817267,0.088798576319187,0.062119728629687,0.081830457896685,0.069553423337420,0.088887043931685,0.082977404275467,0.073471810136455,0.424565713279945,0.030501057984681,0.792047793282384,0.062134862390461,0.000012503410632,0.077553737940008,0.057915038515800,0.055762329583505,0.081953665628495,0.101687616865309,0.081091496485949,0.015878250821623
0,2,MCMC,Metropolis,,315884,1084115,1621694.569934194209054,1400000,0,251.330379660000006,251.227959026999997,0.307917719687193,0.601811024328765,0.853583949464771,0.102147079929869,0.000102144092157,0.088799660353355,0.062127890917914,0.081823320284252,0.069547356600267,0.088888912659438,0.082984243629576,0.073476100515735,0.424346477680600,0.030288986104664,0.792046346199816,0.062143915522862,0.000012507228329,0.077595061485033,0.058007799357339,0.055769549466714,0.081992471565911,0.101739262653198,0.081142664491821,0.015905012274738
0,2,MCMC,Metropolis,,320512,1099487,1619076.370376778300852,1420000,0,255.249891499000029,255.147011198999991,0.307911247018567,0.601819541330334,0.853604008262638,0.102143075376163,0.000102140985745,0.088801069845178,0.062118124432438,0.081821738965212,0.069558711295364,0.088873715533710,0.082965172136002,0.073500273487244,0.424154731645157,0.030092783213858,0.792041334268910,0.062146287662955,0.000012513898790,0.077640517056221,0.058100906201463,0.055800632440465,0.082007715130969,0.101774993448245,0.081183922596652,0.015922226167082
