0-20,20-40,40-50,50-60,60-65,65-70,70-75,75-inf,total
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.285714286,1.857142858,2,5,3.428571429,2.142857143,3.142857143,11.428571428,29.285714287
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0.571428572,1.285714287,1.428571429,2.714285715,2.571428571,1.285714286,3.428571429,8,21.285714289
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,1.285714287,1.571428572,3.428571429,2,1.857142857,2.142857143,7.285714286,19.571428574
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0,0.714285715,1.285714286,1.571428572,1.285714286,1.142857143,1.428571429,4.285714286,11.714285717
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.285714286,0.571428572,0.428571429,1.571428572,0.428571429,0.428571429,0.714285714,2.857142857,7.285714288
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.714285714,0.428571429,0.428571429,1.142857143,0,0.142857143,0.285714286,1.714285715,4.857142859
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.285714286,0.714285715,0.857142857,1,0.285714286,0.142857143,0.428571429,0.857142858,4.571428574
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0.428571429,0.142857143,0.714285715,0.142857143,0.571428571,0.142857143,1.000000001,3.285714288
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.571428572,3.285714287
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0.142857143,0.285714286,0.571428572,0.857142857,0.714285714,0.285714286,0.571428571,1.285714286,4.714285715
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0,0.714285715,0.285714286,1.571428571,1,0.571428571,1.142857143,1.285714286,6.571428572
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0.142857143,0.714285715,1.714285715,1.571428571,0.857142857,1.285714286,1,3.000000001,10.285714288
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0,1.428571429,1.285714285,2.571428571,1.857142857,1.285714286,1.571428571,4.57142857,14.571428569
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.285714286,1.714285714,1.285714286,2.571428572,1.428571429,3.571428571,3.285714286,5.428571429,19.571428573
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.142857143,1.142857143,1.571428572,3.428571429,2.714285714,1.857142857,2.428571429,4.285714287,17.571428574
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285715,0.571428572,2.428571428,1.428571429,0.571428571,1.714285714,2.857142857,11.571428572
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.285714286,1.714285714,2.571428571,4.142857143,1.428571429,1.285714286,1.714285714,4,17.142857143
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.571428572,2.428571429,4,4.142857143,3.142857143,3,4,8.142857142,29.428571429
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
0.857142857,4.857142858,6.142857143,9.142857143,5.142857143,7.571428571,8.428571429,15.571428571,57.714285715
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
3,6.714285714,8.428571429,14.714285714,8.714285714,9,13.28571429,28.857142857,92.714285718
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.428571428,7.285714286,11.142857143,22.000000001,10.57142857,13.28571429,16.42857143,37.85714286,121.000000008
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
2.142857143,10.285714286,11.428571429,32.14285715,18.71428571,17.42857143,26.42857143,57.571428573,176.142857151
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
3.428571429,10.714285714,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,83.285714284,232.142857153
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571428,12,17.285714284,44,29.42857143,31.14285714,40.14285714,105.285714283,281.714285705
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
2.428571429,12.714285714,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,104.85714286,284.571428562
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
1.857142857,11.285714285,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,90.857142851,243.28571426
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.714285714,10.142857143,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,81,214.714285723
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.428571429,10.857142857,11.142857143,29.28571428,22,23,21.71428571,69.285714291,189.71428571
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
